Time,Data
22.114 sec,-2.72519050701123
22.115 sec,-2.72090456475575
22.116 sec,-2.71652243992647
22.117 sec,-2.71204443716496
22.118 sec,-2.70747087026264
22.119 sec,-2.70280206213166
22.12 sec,-2.69803834477486
22.121 sec,-2.69318005925482
22.122 sec,-2.68822755566204
22.123 sec,-2.68318119308223
22.124 sec,-2.67804133956265
22.125 sec,-2.67280837207761
22.126 sec,-2.66748267649308
22.127 sec,-2.66206464753045
22.128 sec,-2.65655468872933
22.129 sec,-2.65095321240954
22.13 sec,-2.64526063963223
22.131 sec,-2.63947740016008
22.132 sec,-2.63360393241667
22.133 sec,-2.62764068344506
22.134 sec,-2.62158810886535
22.135 sec,-2.61544667283153
22.136 sec,-2.60921684798746
22.137 sec,-2.60289911542193
22.138 sec,-2.59649396462298
22.139 sec,-2.5900018934313
22.14 sec,-2.58342340799288
22.141 sec,-2.57675902271073
22.142 sec,-2.57000926019595
22.143 sec,-2.5631746512177
22.144 sec,-2.55625573465277
22.145 sec,-2.54925305743384
22.146 sec,-2.54216717449744
22.147 sec,-2.53499864873073
22.148 sec,-2.52774805091772
22.149 sec,-2.52041595968454
22.15 sec,-2.51300296144406
22.151 sec,-2.50550965033967
22.152 sec,-2.49793662818832
22.153 sec,-2.49028450442276
22.154 sec,-2.48255389603304
22.155 sec,-2.47474542750721
22.156 sec,-2.46685973077141
22.157 sec,-2.458897445129
22.158 sec,-2.45085921719917
22.159 sec,-2.44274570085474
22.16 sec,-2.43455755715914
22.161 sec,-2.42629545430282
22.162 sec,-2.41796006753877
22.163 sec,-2.40955207911762
22.164 sec,-2.40107217822176
22.165 sec,-2.39252106089884
22.166 sec,-2.38389942999464
22.167 sec,-2.37520799508534
22.168 sec,-2.36644747240884
22.169 sec,-2.35761858479574
22.17 sec,-2.34872206159935
22.171 sec,-2.33975863862534
22.172 sec,-2.33072905806054
22.173 sec,-2.32163406840117
22.174 sec,-2.31247442438039
22.175 sec,-2.30325088689528
22.176 sec,-2.29396422293333
22.177 sec,-2.28461520549795
22.178 sec,-2.27520461353372
22.179 sec,-2.265733231851
22.18 sec,-2.25620185104966
22.181 sec,-2.24661126744265
22.182 sec,-2.23696228297868
22.183 sec,-2.22725570516453
22.184 sec,-2.21749234698654
22.185 sec,-2.20767302683195
22.186 sec,-2.19779856840925
22.187 sec,-2.1878698006684
22.188 sec,-2.17788755772016
22.189 sec,-2.16913060636317
22.189 sec,-2.16913060635861
22.19 sec,-2.1590544520758
22.191 sec,-2.14892941936314
22.192 sec,-2.13875835189027
22.193 sec,-2.12854215666183
22.194 sec,-2.11828174310371
22.195 sec,-2.10797802297078
22.196 sec,-2.09763191025488
22.197 sec,-2.08724432109289
22.198 sec,-2.07681617367503
22.199 sec,-2.06634838815312
22.2 sec,-2.05584188654918
22.201 sec,-2.04529759266396
22.202 sec,-2.03471643198575
22.203 sec,-2.02409933159941
22.204 sec,-2.01344722009538
22.205 sec,-2.00276102747902
22.206 sec,-1.99204168508013
22.207 sec,-1.98129012546249
22.208 sec,-1.9705072823339
22.209 sec,-1.95969409045602
22.21 sec,-1.9488514855549
22.211 sec,-1.93798040423125
22.212 sec,-1.92708178387135
22.213 sec,-1.9161565625578
22.214 sec,-1.90520567898094
22.215 sec,-1.89423007235013
22.216 sec,-1.88323068230551
22.217 sec,-1.87220844882989
22.218 sec,-1.86116431216099
22.219 sec,-1.85009921270402
22.22 sec,-1.83901409094431
22.221 sec,-1.82790988736048
22.222 sec,-1.81678754233768
22.223 sec,-1.80564799608136
22.224 sec,-1.79449218853109
22.225 sec,-1.78332105927493
22.226 sec,-1.77213554746392
22.227 sec,-1.76093659172702
22.228 sec,-1.74972513008645
22.229 sec,-1.73850209987301
22.23 sec,-1.7272684376422
22.231 sec,-1.71602507909038
22.232 sec,-1.70477295897144
22.233 sec,-1.6935130110137
22.234 sec,-1.68224616783726
22.235 sec,-1.67097336087169
22.236 sec,-1.65969552027422
22.237 sec,-1.64841357484809
22.238 sec,-1.63712845196138
22.239 sec,-1.62584107746627
22.24 sec,-1.6145523756187
22.241 sec,-1.60326326899846
22.242 sec,-1.59197467842957
22.243 sec,-1.58778525229917
22.243 sec,-1.58778525229005
22.244 sec,-1.57649621601889
22.245 sec,-1.56520555818387
22.246 sec,-1.55391387729419
22.247 sec,-1.54262209777486
22.248 sec,-1.53133114411455
22.249 sec,-1.52004194077777
22.25 sec,-1.50875541211703
22.251 sec,-1.49747248228504
22.252 sec,-1.48619407514683
22.253 sec,-1.4749211141918
22.254 sec,-1.46365452244588
22.255 sec,-1.45239522238359
22.256 sec,-1.44114413584021
22.257 sec,-1.42990218392381
22.258 sec,-1.41867028692752
22.259 sec,-1.40744936424174
22.26 sec,-1.39624033426632
22.261 sec,-1.38504411432301
22.262 sec,-1.37386162056763
22.263 sec,-1.3626937679027
22.264 sec,-1.35154146988993
22.265 sec,-1.34040563866272
22.266 sec,-1.32928718483914
22.267 sec,-1.31818701743441
22.268 sec,-1.30710604377413
22.269 sec,-1.29604516940723
22.27 sec,-1.28500529801919
22.271 sec,-1.27398733134536
22.272 sec,-1.26299216908448
22.273 sec,-1.25202070881232
22.274 sec,-1.24107384589548
22.275 sec,-1.23015247340542
22.276 sec,-1.21925748203259
22.277 sec,-1.20838976000084
22.278 sec,-1.19755019298192
22.279 sec,-1.18673966401043
22.28 sec,-1.17595905339854
22.281 sec,-1.16520923865145
22.282 sec,-1.15449109438279
22.283 sec,-1.14380549223028
22.284 sec,-1.13315330077164
22.285 sec,-1.12253538544093
22.286 sec,-1.11195260844495
22.287 sec,-1.10140582867992
22.288 sec,-1.09089590164863
22.289 sec,-1.0804236793778
22.29 sec,-1.06999001033556
22.291 sec,-1.05959573934949
22.292 sec,-1.04924170752493
22.293 sec,-1.03892875216344
22.294 sec,-1.0286577066818
22.295 sec,-1.01842940053123
22.296 sec,-1.00824465911701
22.297 sec,-0.998104303718413
22.298 sec,-0.988009151409136
22.299 sec,-0.977960014977859
22.3 sec,-0.96795770284937
22.301 sec,-0.958003019006184
22.302 sec,-0.948096762910217
22.303 sec,-0.938239729425188
22.304 sec,-0.92843270873918
22.305 sec,-0.918676486287925
22.306 sec,-0.908971842678151
22.307 sec,-0.899319553611728
22.308 sec,-0.88972038980996
22.309 sec,-0.88017511693852
22.31 sec,-0.870684495532693
22.311 sec,-0.861249280923293
22.312 sec,-0.8518702231628
22.313 sec,-0.842548066952215
22.314 sec,-0.833283551568186
22.315 sec,-0.824077410790794
22.316 sec,-0.814930372831799
22.317 sec,-0.805843160263375
22.318 sec,-0.796816489947329
22.319 sec,-0.787851072964999
22.32 sec,-0.778947614547358
22.321 sec,-0.770106814006089
22.322 sec,-0.761329364664881
22.323 sec,-0.75261595379134
22.324 sec,-0.743967262529639
22.325 sec,-0.735383965833446
22.326 sec,-0.726866732399639
22.327 sec,-0.718416224602591
22.328 sec,-0.710033098428931
22.329 sec,-0.701718003412922
22.33 sec,-0.69347158257254
22.331 sec,-0.685294472346037
22.332 sec,-0.677187302529237
22.333 sec,-0.669150696213361
22.334 sec,-0.661185269723419
22.335 sec,-0.653291632557461
22.336 sec,-0.645470387326204
22.337 sec,-0.637722129693482
22.338 sec,-0.630047448317282
22.339 sec,-0.622446924791407
22.34 sec,-0.614921133587897
22.341 sec,-0.607470641999988
22.342 sec,-0.600096010085852
22.343 sec,-0.592797790613001
22.344 sec,-0.585576529003266
22.345 sec,-0.578432763278663
22.346 sec,-0.571367024007815
22.347 sec,-0.564379834253043
22.348 sec,-0.557471709518329
22.349 sec,-0.550643157697887
22.35 sec,-0.543894679025349
22.351 sec,-0.537226766023965
22.352 sec,-0.53063990345723
22.353 sec,-0.524134568280379
22.354 sec,-0.517711229592685
22.355 sec,-0.511370348590392
22.356 sec,-0.505112378520392
22.357 sec,-0.498937764634769
22.358 sec,-0.492846944146007
22.359 sec,-0.486840346183016
22.36 sec,-0.480918391747832
22.361 sec,-0.475081493673231
22.362 sec,-0.469330056581004
22.363 sec,-0.463664476841063
22.364 sec,-0.458085142531325
22.365 sec,-0.452592433398446
22.366 sec,-0.447186720819194
22.367 sec,-0.441868367762794
22.368 sec,-0.436637728753972
22.369 sec,-0.431495149836844
22.37 sec,-0.426440968539591
22.371 sec,-0.421475513839984
22.372 sec,-0.416599106131703
22.373 sec,-0.411812057191488
22.374 sec,-0.407114670147089
22.375 sec,-0.402507239446079
22.376 sec,-0.397990050825493
22.377 sec,-0.393563381282296
22.378 sec,-0.389227499044668
22.379 sec,-0.384982663544167
22.38 sec,-0.380829125388729
22.381 sec,-0.376767126336507
22.382 sec,-0.372796899270562
22.383 sec,-0.368918668174402
22.384 sec,-0.365132648108403
22.385 sec,-0.361439045187049
22.386 sec,-0.357838056557075
22.387 sec,-0.354329870376451
22.388 sec,-0.350914665794235
22.389 sec,-0.347592612931301
22.39 sec,-0.344363872861919
22.391 sec,-0.341228597596262
22.392 sec,-0.338186930063713
22.393 sec,-0.335239004097101
22.394 sec,-0.332384944417804
22.395 sec,-0.329624866621742
22.396 sec,-0.326958877166225
22.397 sec,-0.324387073357716
22.398 sec,-0.321909543340467
22.399 sec,-0.319526366086024
22.4 sec,-0.317237611383681
22.401 sec,-0.315043339831748
22.402 sec,-0.312943602829758
22.403 sec,-0.310938442571562
22.404 sec,-0.3090278920393
22.405 sec,-0.307211974998286
22.406 sec,-0.305490705992778
22.407 sec,-0.303864090342642
22.408 sec,-0.302332124140918
22.409 sec,-0.300894794252277
22.41 sec,-0.299552078312407
22.411 sec,-0.298303944728239
22.412 sec,-0.297150352679131
22.413 sec,-0.296091252118905
22.414 sec,-0.295126583778811
22.415 sec,-0.294256279171381
22.416 sec,-0.293480260595201
22.417 sec,-0.292798441140517
22.418 sec,-0.292210724695854
22.419 sec,-0.291717005955403
22.42 sec,-0.291317170427409
22.421 sec,-0.291011094443397
22.422 sec,-0.290798645168342
22.423 sec,-0.290679680611679
22.424 sec,-0.290654049639249
22.425 sec,-0.29072159198614
22.426 sec,-0.290882138270401
22.427 sec,-0.291135510007668
22.428 sec,-0.291481519626656
22.429 sec,-0.291919970485584
22.43 sec,-0.292450656889446
22.431 sec,-0.29307336410819
22.432 sec,-0.293787868395809
22.433 sec,-0.294593937010247
22.434 sec,-0.295491328234249
22.435 sec,-0.296479791397094
22.436 sec,-0.297559066897179
22.437 sec,-0.298728886225474
22.438 sec,-0.299988971989892
22.439 sec,-0.301339037940484
22.44 sec,-0.302778788995597
22.441 sec,-0.304307921268763
22.442 sec,-0.305926122096573
22.443 sec,-0.30763307006736
22.444 sec,-0.309428435050735
22.445 sec,-0.311311878228074
22.446 sec,-0.313283052123727
22.447 sec,-0.315341600637154
22.448 sec,-0.317487159075945
22.449 sec,-0.319719354189615
22.45 sec,-0.322037804204282
22.451 sec,-0.324442118858216
22.452 sec,-0.326931899438174
22.453 sec,-0.329506738816586
22.454 sec,-0.332166221489569
22.455 sec,-0.334909923615827
22.456 sec,-0.337737413056295
22.457 sec,-0.34064824941464
22.458 sec,-0.3436419840786
22.459 sec,-0.346718160262144
22.46 sec,-0.349876313048341
22.461 sec,-0.353115969433201
22.462 sec,-0.356436648370205
22.463 sec,-0.359837860815568
22.464 sec,-0.363319109774549
22.465 sec,-0.366879890348289
22.466 sec,-0.370519689781516
22.467 sec,-0.374237987511154
22.468 sec,-0.378034255215527
22.469 sec,-0.381907956864406
22.47 sec,-0.385858548769932
22.471 sec,-0.389885479638084
22.472 sec,-0.393988190621088
22.473 sec,-0.398166115370535
22.474 sec,-0.402418680091177
22.475 sec,-0.406745303595586
22.476 sec,-0.411145397359409
22.477 sec,-0.415618365577477
22.478 sec,-0.420163605220596
22.479 sec,-0.424780506093019
22.48 sec,-0.42946845089081
22.481 sec,-0.434226815260584
22.482 sec,-0.439054967859314
22.483 sec,-0.443952270414609
22.484 sec,-0.448918077785809
22.485 sec,-0.453951738025656
22.486 sec,-0.459052592442739
22.487 sec,-0.464219975664661
22.488 sec,-0.469453215701684
22.489 sec,-0.474751634011204
22.49 sec,-0.480114545562891
22.491 sec,-0.485541258904422
22.492 sec,-0.491031076227764
22.493 sec,-0.496583293436317
22.494 sec,-0.502197200212548
22.495 sec,-0.50787208008633
22.496 sec,-0.51360721050373
22.497 sec,-0.519401862896696
22.498 sec,-0.525255302753057
22.499 sec,-0.531166789687304
22.5 sec,-0.537135577512011
22.501 sec,-0.543160914309642
22.502 sec,-0.549242042505056
22.503 sec,-0.555378198938692
22.504 sec,-0.561568614940057
22.505 sec,-0.567812516402082
22.506 sec,-0.574109123855719
22.507 sec,-0.58045765254536
22.508 sec,-0.586857312504669
22.509 sec,-0.593307308632843
22.51 sec,-0.599806840771665
22.511 sec,-0.606355103782726
22.512 sec,-0.612951287625536
22.513 sec,-0.619594577435829
22.514 sec,-0.626284153604465
22.515 sec,-0.633019191856888
22.516 sec,-0.639798863332948
22.517 sec,-0.646622334667319
22.518 sec,-0.653488768070225
22.519 sec,-0.660397321408813
22.52 sec,-0.667347148288765
22.521 sec,-0.674337398136442
22.522 sec,-0.681367216281647
22.523 sec,-0.688435744040367
22.524 sec,-0.695542118798401
22.525 sec,-0.702685474095148
22.526 sec,-0.709864939707785
22.527 sec,-0.717079641735897
22.528 sec,-0.72432870268653
22.529 sec,-0.73161124155958
22.53 sec,-0.738926373933426
22.531 sec,-0.746273212051149
22.532 sec,-0.753650864906934
22.533 sec,-0.761058438332921
22.534 sec,-0.768495035086226
22.535 sec,-0.775959754936507
22.536 sec,-0.783451694753673
22.537 sec,-0.790969948595976
22.538 sec,-0.798513607798321
22.539 sec,-0.80608176106109
22.54 sec,-0.813673494538892
22.541 sec,-0.82128789192989
22.542 sec,-0.828924034565373
22.543 sec,-0.836581001499247
22.544 sec,-0.844257869598238
22.545 sec,-0.851953713632048
22.546 sec,-0.859667606363772
22.547 sec,-0.867398618640615
22.548 sec,-0.875145819484795
22.549 sec,-0.882908276184497
22.55 sec,-0.890685054385336
22.551 sec,-0.898475218181712
22.552 sec,-0.906277830208443
22.553 sec,-0.914091951732591
22.554 sec,-0.921916642745523
22.555 sec,-0.929750962054816
22.556 sec,-0.937593967376723
22.557 sec,-0.945444715428454
22.558 sec,-0.953302262020637
22.559 sec,-0.961165662150025
22.56 sec,-0.969033970092182
22.561 sec,-0.976906239494299
22.562 sec,-0.98478152346804
22.563 sec,-0.992658874682615
22.564 sec,-1.0005373454578
22.565 sec,-1.00841598785701
22.566 sec,-1.01629385378038
22.567 sec,-1.02416999505812
22.568 sec,-1.03204346354356
22.569 sec,-1.03991331120655
22.57 sec,-1.04777859022654
22.571 sec,-1.05563835308606
22.572 sec,-1.06349165266371
22.573 sec,-1.07133754232756
22.574 sec,-1.0791750760284
22.575 sec,-1.08700330839268
22.576 sec,-1.09482129481593
22.577 sec,-1.10262809155568
22.578 sec,-1.11042275582439
22.579 sec,-1.11820434588262
22.58 sec,-1.12597192113173
22.581 sec,-1.13372454220672
22.582 sec,-1.14146127106884
22.583 sec,-1.1491811710983
22.584 sec,-1.15688330718662
22.585 sec,-1.16456674582892
22.586 sec,-1.17223055521624
22.587 sec,-1.17987380532744
22.588 sec,-1.18749556802128
22.589 sec,-1.19509491712796
22.59 sec,-1.20267092854082
22.591 sec,-1.21022268030771
22.592 sec,-1.21774925272208
22.593 sec,-1.22524972841404
22.594 sec,-1.23272319244118
22.595 sec,-1.24016873237911
22.596 sec,-1.2475854384118
22.597 sec,-1.2549724034217
22.598 sec,-1.26232872307957
22.599 sec,-1.26965349593417
22.6 sec,-1.27694582350152
22.601 sec,-1.28420481035408
22.602 sec,-1.29142956420947
22.603 sec,-1.29861919601903
22.604 sec,-1.30577282005602
22.605 sec,-1.31288955400352
22.606 sec,-1.31996851904207
22.607 sec,-1.32700883993698
22.608 sec,-1.3340096451251
22.609 sec,-1.34097006680165
22.61 sec,-1.34788924100636
22.611 sec,-1.35476630770934
22.612 sec,-1.36160041089666
22.613 sec,-1.36839069865547
22.614 sec,-1.37513632325888
22.615 sec,-1.38183644125022
22.616 sec,-1.38849021352702
22.617 sec,-1.39509680542473
22.618 sec,-1.40165538679966
22.619 sec,-1.40816513211192
22.62 sec,-1.41462522050757
22.621 sec,-1.42103483590059
22.622 sec,-1.42739316705419
22.623 sec,-1.43369940766184
22.624 sec,-1.43995275642762
22.625 sec,-1.44615241714643
22.626 sec,-1.45229759878334
22.627 sec,-1.45838751555277
22.628 sec,-1.46442138699687
22.629 sec,-1.47039843806366
22.63 sec,-1.47631789918458
22.631 sec,-1.48217900635136
22.632 sec,-1.48798100119266
22.633 sec,-1.49372313104979
22.634 sec,-1.4994046490523
22.635 sec,-1.50502481419268
22.636 sec,-1.51058289140069
22.637 sec,-1.51607815161706
22.638 sec,-1.52150987186663
22.639 sec,-1.52687733533091
22.64 sec,-1.53217983142002
22.641 sec,-1.53741665584402
22.642 sec,-1.54258711068375
22.643 sec,-1.54769050446097
22.644 sec,-1.55272615220778
22.645 sec,-1.55769337553571
22.646 sec,-1.56259150270385
22.647 sec,-1.56741986868661
22.648 sec,-1.57217781524057
22.649 sec,-1.57686469097092
22.65 sec,-1.5814798513971
22.651 sec,-1.58602265901784
22.652 sec,-1.5904924833755
22.653 sec,-1.59488870111971
22.654 sec,-1.59921069607043
22.655 sec,-1.60345785928005
22.656 sec,-1.60762958909521
22.657 sec,-1.61172529121751
22.658 sec,-1.61574437876379
22.659 sec,-1.6196862723255
22.66 sec,-1.62355040002755
22.661 sec,-1.62733619758619
22.662 sec,-1.63104310836636
22.663 sec,-1.6346705834382
22.664 sec,-1.63821808163285
22.665 sec,-1.64168506959746
22.666 sec,-1.64507102184947
22.667 sec,-1.64837542083016
22.668 sec,-1.65159775695735
22.669 sec,-1.65473752867738
22.67 sec,-1.65779424251633
22.671 sec,-1.66076741313038
22.672 sec,-1.66365656335555
22.673 sec,-1.66646122425629
22.674 sec,-1.66918093517375
22.675 sec,-1.6718152437729
22.676 sec,-1.67436370608887
22.677 sec,-1.67682588657265
22.678 sec,-1.67920135813585
22.679 sec,-1.68148970219462
22.68 sec,-1.68369050871277
22.681 sec,-1.68580337624411
22.682 sec,-1.68782791197388
22.683 sec,-1.68976373175937
22.684 sec,-1.69161046016968
22.685 sec,-1.69336773052468
22.686 sec,-1.69503518493298
22.687 sec,-1.69661247432928
22.688 sec,-1.6980992585106
22.689 sec,-1.69949520617183
22.69 sec,-1.70079999494033
22.691 sec,-1.70201331140961
22.692 sec,-1.70313485117235
22.693 sec,-1.7041643188522
22.694 sec,-1.70510142813503
22.695 sec,-1.70594590179906
22.696 sec,-1.70669747174426
22.697 sec,-1.70735587902071
22.698 sec,-1.70792087385619
22.699 sec,-1.70839221568282
22.7 sec,-1.70876967316279
22.701 sec,-1.7090530242132
22.702 sec,-1.70924205603
22.703 sec,-1.709336565111
22.704 sec,-1.709336357278
22.705 sec,-1.70924124769795
22.706 sec,-1.70905106090328
22.707 sec,-1.70876563081123
22.708 sec,-1.70838480074228
22.709 sec,-1.70790842343773
22.71 sec,-1.70733636107621
22.711 sec,-1.70666848528941
22.712 sec,-1.70590467717682
22.713 sec,-1.70504482731948
22.714 sec,-1.70408883579294
22.715 sec,-1.70303661217915
22.716 sec,-1.70188807557749
22.717 sec,-1.70064315461483
22.718 sec,-1.69930178745473
22.719 sec,-1.69786392180554
22.72 sec,-1.69632951492777
22.721 sec,-1.69469853364034
22.722 sec,-1.69297095432599
22.723 sec,-1.69114676293572
22.724 sec,-1.68922595499229
22.725 sec,-1.68720853559278
22.726 sec,-1.68509451941018
22.727 sec,-1.68288393069409
22.728 sec,-1.68057680327046
22.729 sec,-1.67817318054031
22.73 sec,-1.67567311547764
22.731 sec,-1.6730766706263
22.732 sec,-1.67038391809591
22.733 sec,-1.66759493955693
22.734 sec,-1.66470982623467
22.735 sec,-1.66172867890245
22.736 sec,-1.65865160787376
22.737 sec,-1.6554787329935
22.738 sec,-1.65221018362828
22.739 sec,-1.64884609865581
22.74 sec,-1.64538662645325
22.741 sec,-1.64183192488474
22.742 sec,-1.63818216128792
22.743 sec,-1.63443751245956
22.744 sec,-1.63059816464019
22.745 sec,-1.62666431349789
22.746 sec,-1.62263616411103
22.747 sec,-1.6185139309502
22.748 sec,-1.61429783785913
22.749 sec,-1.60998811803469
22.75 sec,-1.60558501400602
22.751 sec,-1.60108877761265
22.752 sec,-1.59649966998179
22.753 sec,-1.59181796150462
22.754 sec,-1.58704393181172
22.755 sec,-1.58217786974754
22.756 sec,-1.57722007334401
22.757 sec,-1.57217084979317
22.758 sec,-1.56703051541897
22.759 sec,-1.56179939564809
22.76 sec,-1.5564778249799
22.761 sec,-1.55106614695553
22.762 sec,-1.54556471412601
22.763 sec,-1.53997388801951
22.764 sec,-1.53429403910776
22.765 sec,-1.52852554677147
22.766 sec,-1.52266879926496
22.767 sec,-1.51672419367988
22.768 sec,-1.51069213590804
22.769 sec,-1.50457304060335
22.77 sec,-1.49836733114296
22.771 sec,-1.49207543958744
22.772 sec,-1.48569780664013
22.773 sec,-1.4792348816057
22.774 sec,-1.47268712234773
22.775 sec,-1.46605499524556
22.776 sec,-1.4593389751502
22.777 sec,-1.45253954533943
22.778 sec,-1.44565719747212
22.779 sec,-1.43869243154154
22.78 sec,-1.43164575582811
22.781 sec,-1.42451768685103
22.782 sec,-1.41730874931938
22.783 sec,-1.41001947608208
22.784 sec,-1.4026504080774
22.785 sec,-1.39520209428127
22.786 sec,-1.38767509165524
22.787 sec,-1.38006996509317
22.788 sec,-1.37238728736752
22.789 sec,-1.36462763907459
22.79 sec,-1.35679160857912
22.791 sec,-1.34887979195803
22.792 sec,-1.34089279294354
22.793 sec,-1.33283122286533
22.794 sec,-1.32469570059202
22.795 sec,-1.31648685247194
22.796 sec,-1.30820531227312
22.797 sec,-1.29985172112247
22.798 sec,-1.29142672744439
22.799 sec,-1.2829309868985
22.8 sec,-1.27436516231665
22.801 sec,-1.26572992363936
22.802 sec,-1.25702594785126
22.803 sec,-1.24825391891623
22.804 sec,-1.23941452771148
22.805 sec,-1.23050847196108
22.806 sec,-1.22153645616881
22.807 sec,-1.21249919155039
22.808 sec,-1.20339739596483
22.809 sec,-1.19423179384537
22.81 sec,-1.18500311612955
22.811 sec,-1.17571210018877
22.812 sec,-1.1663594897571
22.813 sec,-1.15694603485958
22.814 sec,-1.14747249173965
22.815 sec,-1.13793962278621
22.816 sec,-1.12834819646004
22.817 sec,-1.11869898721937
22.818 sec,-1.10899277544505
22.819 sec,-1.09923034736523
22.82 sec,-1.08941249497901
22.821 sec,-1.07954001598006
22.822 sec,-1.06961371367924
22.823 sec,-1.05963439692697
22.824 sec,-1.04960288003467
22.825 sec,-1.03951998269608
22.826 sec,-1.02938652990766
22.827 sec,-1.01920335188874
22.828 sec,-1.00897128400089
22.828 sec,-0.999999999999922
22.828 sec,-0.999999999995251
22.829 sec,-0.989682706303379
22.83 sec,-0.979321168601187
22.831 sec,-0.96891827297135
22.832 sec,-0.958474921858705
22.833 sec,-0.94799202012577
22.834 sec,-0.937470474960504
22.835 sec,-0.926911195784357
22.836 sec,-0.916315094160303
22.837 sec,-0.905683083701234
22.838 sec,-0.895016079978181
22.839 sec,-0.884315000428984
22.84 sec,-0.873580764266807
22.841 sec,-0.862814292389027
22.842 sec,-0.852016507286205
22.843 sec,-0.841188332951219
22.844 sec,-0.830330694788526
22.845 sec,-0.819444519523788
22.846 sec,-0.808530735113373
22.847 sec,-0.797590270654472
22.848 sec,-0.786624056294911
22.849 sec,-0.775633023143737
22.85 sec,-0.764618103181492
22.851 sec,-0.753580229171158
22.852 sec,-0.742520334568926
22.853 sec,-0.731439353435619
22.854 sec,-0.720338220348012
22.855 sec,-0.709217870310616
22.856 sec,-0.698079238667581
22.857 sec,-0.686923261014957
22.858 sec,-0.67575087311329
22.859 sec,-0.664563010800273
22.86 sec,-0.653360609903954
22.861 sec,-0.64214460615598
22.862 sec,-0.630915935105384
22.863 sec,-0.619675532032428
22.864 sec,-0.608424331863018
22.865 sec,-0.597163269083163
22.866 sec,-0.585893277653976
22.867 sec,-0.574615290927022
22.868 sec,-0.563330241559636
22.869 sec,-0.552039061431108
22.87 sec,-0.54074268155882
22.871 sec,-0.529442032014949
22.872 sec,-0.518138041843379
22.873 sec,-0.506831638977075
22.874 sec,-0.495523750155821
22.875 sec,-0.48421530084436
22.876 sec,-0.472907215150828
22.877 sec,-0.461600415745551
22.878 sec,-0.450295823780364
22.879 sec,-0.438994358808264
22.88 sec,-0.427696938703521
22.881 sec,-0.416404479582079
22.882 sec,-0.412214747709208
22.882 sec,-0.412214747700087
22.883 sec,-0.400927930920203
22.884 sec,-0.389643931806312
22.885 sec,-0.378363349608823
22.886 sec,-0.367087109475186
22.887 sec,-0.355816136597692
22.888 sec,-0.344551356125725
22.889 sec,-0.333293693077868
22.89 sec,-0.322044072254106
22.891 sec,-0.310803418147961
22.892 sec,-0.299572654858504
22.893 sec,-0.288352706002537
22.894 sec,-0.277144494626648
22.895 sec,-0.265948943119372
22.896 sec,-0.254766973123208
22.897 sec,-0.243599505446895
22.898 sec,-0.232447459977617
22.899 sec,-0.221311755593192
22.9 sec,-0.210193310074491
22.901 sec,-0.199093040017622
22.902 sec,-0.188011860746567
22.903 sec,-0.17695068622563
22.904 sec,-0.165910428971996
22.905 sec,-0.154891999968628
22.906 sec,-0.143896308576836
22.907 sec,-0.13292426244941
22.908 sec,-0.121976767443654
22.909 sec,-0.111054727534544
22.91 sec,-0.100159044728049
22.911 sec,-0.0892906189746798
22.912 sec,-0.0784503480831298
22.913 sec,-0.0676391276340211
22.914 sec,-0.0568578508939639
22.915 sec,-0.0461074087297129
22.916 sec,-0.0353886895225293
22.917 sec,-0.024702579082702
22.918 sec,-0.0140499605644691
22.919 sec,-0.00343171438080359
22.92 sec,0.00715128188121961
22.921 sec,0.0176981535449627
22.922 sec,0.028208028928586
22.923 sec,0.0386800394291176
22.924 sec,0.049113319606171
22.925 sec,0.0595070072654829
22.926 sec,0.0698602435422808
22.927 sec,0.0801721729840814
22.928 sec,0.0904419436334098
22.929 sec,0.100668707110238
22.93 sec,0.110851618693996
22.931 sec,0.120989837405264
22.932 sec,0.131082526087285
22.933 sec,0.141128851486977
22.934 sec,0.151127984335711
22.935 sec,0.161079099429713
22.936 sec,0.170981375710107
22.937 sec,0.180833996342488
22.938 sec,0.190636148796368
22.939 sec,0.200387024924051
22.94 sec,0.210085821039013
22.941 sec,0.219731737994228
22.942 sec,0.229323981259763
22.943 sec,0.238861761000221
22.944 sec,0.248344292151453
22.945 sec,0.257770794497212
22.946 sec,0.267140492745004
22.947 sec,0.276452616601799
22.948 sec,0.285706400849091
22.949 sec,0.294901085417659
22.95 sec,0.304035915461643
22.951 sec,0.313110141432414
22.952 sec,0.322123019151709
22.953 sec,0.331073809884512
22.954 sec,0.339961780411259
22.955 sec,0.348786203099598
22.956 sec,0.357546355975646
22.957 sec,0.366241522794776
22.958 sec,0.374870993111709
22.959 sec,0.383434062350413
22.96 sec,0.391930031873029
22.961 sec,0.400358209048566
22.962 sec,0.408717907320991
22.963 sec,0.417008446276581
22.964 sec,0.425229151710988
22.965 sec,0.433379355695524
22.966 sec,0.44145839664287
22.967 sec,0.449465619372322
22.968 sec,0.457400375174397
22.969 sec,0.465262021874761
22.97 sec,0.473049923897665
22.971 sec,0.480763452328637
22.972 sec,0.488401984976661
22.973 sec,0.495964906435781
22.974 sec,0.503451608145848
22.975 sec,0.510861488452883
22.976 sec,0.518193952668637
22.977 sec,0.525448413129538
22.978 sec,0.532624289255034
22.979 sec,0.539721007605162
22.98 sec,0.546738001937592
22.981 sec,0.553674713263878
22.982 sec,0.560530589905055
22.983 sec,0.567305087546649
22.984 sec,0.573997669292817
22.985 sec,0.580607805719913
22.986 sec,0.587134974929397
